RefSeq,D_idx,Distance_bp,Distance_pc
NZ_CP009933,0,7516,0
NZ_CP009933,1,9286,0
NZ_CP021252,0,7961,0
NZ_CP021252,1,5755,0
NZ_CP021366,0,385579,9
NZ_CP009828,0,28397,1
NZ_CP009828,1,26533,0
NZ_CP011803,0,10290,0
NZ_CP011803,1,8521,0
NZ_CP017952,0,6028,0
NZ_CP017952,1,7578,0
NZ_CP009981,0,2428,0
NZ_CP009981,1,4140,0
NZ_CP014786,0,1679,0
NZ_CP014786,1,3337,0
NZ_CP011546,0,1097,0
NZ_CP011546,1,3557,0
NZ_CP014950,0,189,0
NZ_CP018796,0,17498,0
NZ_CP018796,1,19197,0
NC_022777,0,28212,1
NC_022777,1,26469,0
NZ_CP016766,0,4752,0
NZ_CP016766,1,3039,0
NC_018593,0,1046,0
NC_018593,1,2750,0
NZ_CP007240,0,5235,0
NZ_CP007240,1,3686,0
NZ_CP019618,0,1508,0
NZ_CP019618,1,196,0
NC_021825,0,133117,4
NC_021825,1,131413,4
NZ_CP011278,0,10313,0
NZ_CP011278,1,12056,0
NZ_CP014881,0,1873,0
NZ_CP014881,1,158,0
NZ_CP021199,0,2421,0
NZ_CP007539,0,451578,16
NZ_CP007539,1,440542,15
NZ_CP007686,0,970,0
NZ_CP007686,1,2673,0
NZ_CP019945,0,7786,0
NZ_CP019945,1,5921,0
NC_018586,0,1078,0
NC_018586,1,2782,0
NZ_CP019512,0,8479,0
NZ_CP019512,1,10184,0
NC_022239,0,2687,0
NC_022239,1,1152,0
NZ_CP024618,0,58358,1
NC_011837,0,11045,0
NC_011837,1,12835,0
NC_017253,0,3707,0
NC_012467,0,818,0
NC_012467,1,728,0
NZ_CP015016,0,1000,0
NZ_CP015016,1,2670,0
NZ_CP006910,0,1034,0
NZ_CP006910,1,508,0
NZ_CP013261,0,523,0
NZ_CP013261,1,2941,0
NZ_CP013023,0,7202,0
NZ_CP013023,1,5409,0
NZ_CP007656,0,8752,0
NZ_CP020893,0,4062,0
NZ_CP020893,1,2448,0
NZ_CP010300,0,12849,0
NZ_CP010300,1,10984,0
NZ_CP020356,0,3250,0
NZ_CP020356,1,831,0
NZ_CP007674,0,14065,0
NZ_CP007674,1,12200,0
NZ_CP012119,0,81751,2
NZ_CP012119,1,83616,2
NZ_AP012330,0,1089,0
NZ_AP012330,1,826,0
NZ_AP014653,0,11858,0
NZ_AP014653,1,9993,0
NZ_CP024257,0,1666,0
NZ_CP015287,0,29161,0
NZ_CP013953,0,9248,0
NZ_CP013953,1,7383,0
NZ_CP017080,0,6969,0
NZ_CP017080,1,8893,0
NZ_CP016087,0,11923,0
NZ_CP016087,1,13661,0
NZ_CP019595,0,12787,0
NZ_CP019595,1,22438,0
NZ_CP007459,0,969,0
NZ_CP007459,1,2673,0
NZ_CP014239,0,3777,0
NZ_CP014239,1,1994,0
NZ_CP006859,0,329,0
NZ_CP006859,1,2033,0
NZ_CP009623,0,7909,0
NZ_CP009623,1,6208,0
NC_022878,0,16689,0
NC_022878,1,18391,0
NZ_CP013327,0,585,0
NZ_CP013327,1,3175,0
NZ_AP017931,0,10274,0
NZ_AP017931,1,11995,0
NZ_CP017156,0,12845,0
NZ_CP017156,1,14498,0
NZ_CP015727,0,4496,0
NZ_CP015727,1,2783,0
NZ_CP023185,0,1483,0
NC_017218,0,20213,0
NC_017218,1,22126,0
NC_009617,0,15071,0
NC_009617,1,16800,0
NC_018065,0,5573,0
NC_018065,1,7345,0
NC_010471,0,2425,0
NC_010471,1,742,0
NZ_CP024239,0,1666,0
NZ_CP014790,0,937,0
NZ_CP014790,1,2640,0
NC_016047,0,3444,0
NC_016047,1,1596,0
NZ_CP014435,0,12952,0
NZ_CP014435,1,11087,0
NZ_CP008926,0,3068,0
NZ_CP008926,1,4617,0
NZ_CP023580,0,2090,0
NZ_CP024289,0,1666,0
NZ_CP023275,0,620,0
NC_018712,0,571,0
NC_018712,1,2119,0
NZ_CP018866,0,138784,2
NZ_CP018866,1,140544,2
NZ_CP013217,0,54252,1
NZ_CP013217,1,55953,1
NZ_CP018908,0,4192,0
NZ_CP018908,1,5744,0
NZ_CP015192,0,566,0
NZ_CP015192,1,2985,0
NZ_CP012750,0,6338,0
NZ_CP012750,1,4408,0
NZ_CP024548,0,1445,0
NZ_CP016028,0,14647,0
NZ_CP016028,1,12923,0
NZ_CP012419,0,12472,0
NZ_CP012419,1,14015,0
NZ_CP008821,0,1079,0
NZ_CP008821,1,2783,0
NZ_CP014420,0,12952,0
NZ_CP014420,1,11087,0
NZ_CP017953,0,3014,0
NZ_CP017953,1,1272,0
NC_021723,0,1324,0
NC_021723,1,475,0
NZ_CP019588,0,3203,0
NZ_CP019588,1,4914,0
NZ_CP020831,0,898,0
NZ_CP020831,1,2601,0
NC_021994,0,23705,0
NC_021994,1,22011,0
NZ_CP019624,0,333,0
NZ_CP019624,1,2037,0
NZ_CP007021,0,329,0
NZ_CP007021,1,2033,0
NZ_CP013839,0,4953,0
NZ_CP013839,1,3405,0
NZ_CP024127,0,51668,1
NZ_CP017603,0,3344,0
NZ_CP017603,1,5099,0
NZ_CP007666,0,4128,0
NZ_CP007666,1,2416,0
NZ_CP009224,0,2690,0
NZ_CP009224,1,832,0
NZ_CP018970,0,1666,0
NC_022584,0,4193,0
NC_022584,1,5768,0
NZ_CP012677,0,338,0
NZ_CP012677,1,1641,0
NZ_CP019040,0,2480,0
NZ_CP019040,1,4222,0
NZ_CP012727,0,3203,0
NZ_CP012727,1,4914,0
NZ_CP009676,0,3319,0
NZ_CP009676,1,5017,0
NZ_CP016091,0,13777,0
NZ_CP016091,1,15511,0
NC_016941,0,13147,0
NC_016941,1,11281,0
NZ_CP023673,0,1666,0
NZ_CP017384,0,667,0
NZ_CP017384,1,3086,0
NC_018664,0,155,0
NC_018664,1,1532,0
NZ_CP021539,0,1446,0
NZ_CP009470,0,1817,0
NZ_CP009470,1,3515,0
NZ_CP013262,0,585,0
NZ_CP013262,1,3003,0
NC_012778,0,6258,0
NC_012778,1,4496,0
NZ_CP024263,0,1657,0
NC_021282,0,187,0
NC_021282,1,2069,0
NZ_CP012330,0,33383,0
NZ_CP012330,1,31634,0
NZ_CP015779,0,3203,0
NZ_CP015779,1,4914,0
NC_011725,0,2091,0
NC_011725,1,380,0
NC_017174,0,466,0
NC_017174,1,1303,0
NZ_CP015308,0,2816,0
NZ_CP015308,1,1107,0
NZ_CP013132,0,12267,0
NZ_CP013132,1,10402,0
NZ_CP017747,0,1918,0
NZ_CP017747,1,3662,0
NC_015873,0,16851,0
NC_015873,1,14914,0
NZ_CP014933,0,284,0
NZ_CP014933,1,1963,0
NZ_CP014704,0,620,0
NZ_CP014704,1,2360,0
NZ_CP024515,0,1475,0
NZ_CP012974,0,16413,0
NZ_CP012974,1,14548,0
NZ_CP015911,0,5821,0
NZ_CP015911,1,7436,0
NZ_CP004081,0,1593,0
NZ_CP004081,1,112,0
NZ_CP018622,0,4270,0
NZ_CP018622,1,2248,0
NZ_CP009577,0,34136,1
NZ_CP009577,1,32431,1
NZ_CP007011,0,329,0
NZ_CP007011,1,2033,0
NZ_CP009315,0,1149,0
NZ_CP009315,1,2861,0
NZ_CP011398,0,917,0
NZ_CP011398,1,2602,0
NZ_CP021179,0,1660,0
NZ_CP015017,0,1000,0
NZ_CP015017,1,2670,0
NZ_CP015611,0,36309,0
NZ_CP015611,1,34558,0
NZ_CP014031,0,35494,0
NZ_CP012034,0,12106,0
NZ_CP012034,1,10384,0
NZ_CP013727,0,1853,0
NZ_CP013727,1,3596,0
NZ_CP020437,0,2568,0
NZ_CP020437,1,4279,0
NZ_CP009331,0,2413,0
NZ_CP009331,1,4125,0
NZ_CP019728,0,1753,0
NZ_CP019728,1,45,0
NC_012488,0,1085,0
NC_012488,1,2789,0
NZ_CP006630,0,13686,0
NZ_CP006630,1,11822,0
NC_012590,0,3524,0
NC_012590,1,1273,0
NZ_CP018847,0,67104,1
NZ_CP016329,0,1866,0
NZ_CP016329,1,178,0
NZ_CP010322,0,1149,0
NZ_CP010322,1,2861,0
NZ_CP010997,0,3232,0
NZ_CP010997,1,1484,0
NZ_CP024199,0,35001,0
NZ_CP021501,0,844,0
NZ_CP021501,1,2552,0
NZ_CP014151,0,24,0
NZ_CP014151,1,1768,0
NZ_CP020847,0,1413,0
NZ_CP024141,0,97230,1
NC_021005,0,798,0
NC_021005,1,748,0
NZ_CP022604,0,154530,5
NC_017033,0,1878,0
NC_017033,1,249,0
NC_021839,0,722,0
NC_021839,1,983,0
NC_020557,0,1046,0
NC_020557,1,2750,0
NZ_CP010402,0,13157,0
NZ_CP010402,1,11292,0
NZ_CP014179,0,3202,0
NZ_CP014179,1,4913,0
NC_020568,0,13157,0
NC_020568,1,10908,0
NZ_CP014067,0,37152,0
NZ_CP014067,1,35479,0
NZ_CP015423,0,213,0
NZ_CP015423,1,1762,0
NZ_CP016774,0,31045,2
NZ_CP016774,1,32771,2
NZ_CP018135,0,55240,2
NZ_CP018135,1,57079,2
NZ_CP021338,0,5543,0
NZ_CP021338,1,3801,0
NZ_CP020002,0,2228,0
NZ_CP020002,1,517,0
NZ_CP015605,0,2716,0
NZ_CP015605,1,4411,0
NZ_CP018919,0,999,0
NZ_CP020564,0,1666,0
NZ_CP020564,1,42,0
NZ_CP007806,0,699,0
NZ_CP007806,1,1073,0
NZ_CP012013,0,15731,0
NZ_CP012013,1,13866,0
NZ_CP020805,0,2326,0
NZ_CP020805,1,4069,0
NZ_CP020030,0,2466,0
NZ_CP020030,1,4142,0
NZ_CP017406,0,2810,0
NZ_CP017406,1,1101,0
NZ_CP014847,0,2397,0
NZ_CP014847,1,4108,0
NZ_CP013619,0,28360,1
NZ_CP013619,1,26495,0
NZ_CP019170,0,333,0
NZ_CP019170,1,2038,0
NC_022222,0,18006,0
NC_022222,1,16141,0
NZ_CP013263,0,3251,0
NZ_CP013263,1,833,0
NZ_CP015407,0,8447,0
NZ_CP015407,1,6223,0
NZ_AP014680,0,118,0
NZ_AP014680,1,1788,0
NZ_CP017703,0,5531,0
NZ_CP017703,1,3801,0
NZ_CP010086,0,29342,0
NZ_CP010086,1,27612,0
NZ_CP015033,0,46548,1
NZ_CP016784,0,8313,0
NZ_CP016784,1,6564,0
NZ_CP017016,0,2939,0
NZ_CP017016,1,4650,0
NC_021192,0,86,0
NC_021192,1,2003,0
NZ_CP015238,0,5234,0
NZ_CP015238,1,3686,0
NZ_CP016767,0,3339,0
NZ_CP016767,1,1591,0
NZ_CP024134,0,1659,0
NZ_CP008876,0,2418,0
NZ_CP008876,1,4166,0
NZ_CP013697,0,585,0
NZ_CP013697,1,3004,0
NZ_CP022115,0,5788,0
NZ_CP018924,0,898,0
NZ_CP017069,0,9653,0
NZ_CP017069,1,7818,0
NZ_CP013922,0,125,0
NZ_CP013922,1,1730,0
NZ_CP018324,0,1130,0
NZ_CP018324,1,2839,0
NZ_CP016270,0,1134,0
NZ_CP016270,1,2844,0
NZ_CP014936,0,318,0
NZ_CP014936,1,1997,0
NZ_CP009749,0,4067,0
NZ_CP009749,1,2325,0
NZ_AP014928,0,3131,0
NZ_AP014928,1,1383,0
NC_018078,0,2367,0
NC_018078,1,279,0
NC_016804,0,2,0
NC_016804,1,2090,0
NZ_CP015506,0,3957,0
NZ_CP015506,1,5822,0
NZ_CP020741,0,21220,0
NZ_CP020741,1,23085,0
NC_018681,0,10696,0
NC_018681,1,7892,0
NC_021830,0,1334044,45
NC_021830,1,1335749,45
NZ_CP015126,0,1458,0
NZ_CP015126,1,3166,0
NZ_CP015206,0,13822,0
NZ_CP015206,1,15510,0
NZ_CP018957,0,1664,0
NZ_CP009709,0,1506,0
NZ_CP009709,1,284,0
NZ_CP014806,0,13068,0
NZ_CP014806,1,11355,0
NZ_CP016629,0,905,0
NZ_CP016629,1,2609,0
NZ_CP009129,0,81426,2
NZ_CP009129,1,83101,2
NZ_CP011008,0,3687,0
NZ_CP011008,1,1771,0
NZ_CP010309,0,3318,0
NZ_CP010309,1,5016,0
NZ_CP019609,0,161,0
NZ_CP019609,1,1497,0
NZ_CP015184,0,566,0
NZ_CP015184,1,2985,0
NZ_CP014955,0,186,0
NZ_CP016588,0,2780,0
NZ_CP016588,1,4492,0
NZ_CP009600,0,4108,0
NZ_CP009600,1,2396,0
NZ_CP014016,0,10561,0
NZ_CP014016,1,12377,0
NC_021054,0,10,0
NC_021054,1,2097,0
NZ_CP021505,0,2872,0
NZ_CP021505,1,4615,0
NZ_CP016537,0,3586,0
NZ_CP016537,1,1911,0
NZ_CP011349,0,2780,0
NZ_CP011349,1,4492,0
NZ_CP018217,0,5558,0
NZ_CP018217,1,3865,0
NZ_CP015349,0,16544,0
NZ_CP015349,1,14856,0
NZ_CP013840,0,4976,0
NZ_CP013840,1,3428,0
NZ_CP007452,0,1175,0
NZ_CP007452,1,624,0
NZ_CP010795,0,1241,0
NZ_CP010795,1,3004,0
NZ_CP021683,0,1660,0
NZ_CP006890,0,3122,0
NZ_CP006890,1,1379,0
NZ_CP014890,0,1873,0
NZ_CP014890,1,158,0
NC_017179,0,466,0
NC_017179,1,1303,0
NZ_CP011534,0,3320,0
NZ_CP011534,1,1573,0
NZ_CP012756,0,23003,0
NZ_CP012756,1,24869,0
NZ_CP009897,0,1079,0
NZ_CP009897,1,2783,0
NZ_CP010577,0,4108,0
NZ_CP010577,1,2396,0
NZ_AP018165,0,1021,0
NZ_CP023518,0,46853,1
NZ_CP018822,0,8492,0
NZ_CP018822,1,10027,0
NZ_CP007525,0,969,0
NZ_CP007525,1,2673,0
NZ_CP006960,0,2334,0
NZ_CP006960,1,4078,0
NC_022532,0,1108,0
NC_022532,1,2656,0
NZ_CP010978,0,403,0
NZ_CP010978,1,2352,0
NC_016605,0,778,0
NC_016605,1,901,0
NZ_CP014438,0,12952,0
NZ_CP014438,1,11087,0
NZ_CP013480,0,15518,0
NZ_CP011663,0,4,0
NZ_CP011663,1,1749,0
NZ_CP013218,0,28345,1
NZ_CP013218,1,26480,0
NZ_CP014423,0,12952,0
NZ_CP014423,1,11087,0
NZ_CP024563,0,1520,0
NZ_CP014397,0,12926,0
NZ_CP014397,1,11061,0
NZ_CP021219,0,13179,0
NZ_CP007501,0,741,0
NZ_CP007501,1,904,0
NC_022523,0,3777,0
NC_022523,1,1551,0
NZ_CP017684,0,17591,0
NZ_CP017684,1,15698,0
NZ_CP009225,0,4,0
NZ_CP009225,1,1749,0
NZ_CP016829,0,3250,0
NZ_CP016829,1,832,0
NZ_CP010783,0,5000,0
NZ_CP010783,1,6550,0
NZ_CP010014,0,1581,0
NZ_CP010014,1,3330,0
NC_021554,0,12385,0
NC_021554,1,10520,0
NZ_CP017954,0,2819,0
NZ_CP017954,1,1110,0
NZ_CP016071,0,2822,0
NZ_CP016071,1,1113,0
NZ_CP011153,0,2784,0
NZ_CP011153,1,4496,0
NZ_AP017320,0,12518,0
NZ_AP017320,1,10653,0
NC_018515,0,829,0
NC_018515,1,2592,0
NZ_CP012939,0,56756,1
NZ_CP008934,0,2925,0
NZ_CP008934,1,4603,0
NZ_CP023435,0,27037,0
NC_018693,0,475,0
NC_018693,1,2187,0
NZ_CP006777,0,15071,0
NZ_CP006777,1,16800,0
NZ_CP017291,0,566,0
NZ_CP017291,1,2986,0
NC_019042,0,2087,0
NC_019042,1,3635,0
NZ_CP009692,0,2430,0
NZ_CP009692,1,4144,0
NZ_CP012720,0,3202,0
NZ_CP012720,1,4913,0
NZ_CP007167,0,969,0
NZ_CP007167,1,2673,0
NZ_AP012331,0,16771,0
NZ_AP012331,1,18768,0
NC_012814,0,3777,0
NC_012814,1,1551,0
NC_016912,0,17748,0
NC_016912,1,15883,0
NZ_CP019962,0,5387,0
NZ_CP019962,1,7168,0
NZ_CP009938,0,2334,0
NZ_CP009938,1,4078,0
NZ_CP012502,0,1522,0
NZ_CP012502,1,280,0
NC_021006,0,252,0
NC_021006,1,1295,0
NC_014924,0,68797,2
NC_014924,1,67201,1
NC_020536,0,13187,0
NC_020536,1,10947,0
NZ_CP011474,0,584,0
NZ_CP011474,1,3001,0
NZ_CP021145,0,17692,0
NZ_CP012098,0,38601,1
NZ_CP012098,1,36918,1
NC_020519,0,24930,0
NC_020519,1,27286,0
NZ_CP014623,0,1882,0
NZ_CP014623,1,167,0
NZ_CP009361,0,17526,0
NZ_CP009361,1,15661,0
NZ_CP012976,0,16417,0
NZ_CP012976,1,14552,0
NZ_CP010268,0,2186,0
NZ_CP010268,1,202,0
NC_019896,0,3334,0
NC_019896,1,1586,0
NZ_CP018763,0,10922,0
NZ_CP018763,1,9235,0
NZ_CP020832,0,330,0
NZ_CP020832,1,2034,0
NZ_CP021200,0,3488,0
NZ_CP021694,0,1541,0
NC_018581,0,5772,0
NC_018581,1,3849,0
NZ_CP021641,0,8506,0
NZ_CP007016,0,554,0
NZ_CP007016,1,2090,0
NZ_CP024499,0,1475,0
NZ_CP013955,0,9248,0
NZ_CP013955,1,7383,0
NZ_CP016079,0,19186,0
NZ_CP011403,0,1212,0
NZ_CP011403,1,488,0
NZ_CP009267,0,3154,0
NZ_CP009267,1,1368,0
NZ_CP014250,0,8266,0
NZ_CP014250,1,9971,0
NZ_CP014167,0,3313,0
NZ_CP014167,1,1470,0
NZ_CP016775,0,31987,2
NZ_CP016775,1,33713,2
NZ_CP007172,0,34136,1
NZ_CP007172,1,32431,1
NZ_CP011966,0,15527,0
NZ_CP011966,1,17257,0
NZ_CP007607,0,2781,0
NZ_CP007607,1,4493,0
NZ_CP014949,0,12771,0
NZ_CP014949,1,11065,0
NZ_CP021732,0,1666,0
NC_020164,0,429,0
NC_020164,1,2319,0
NZ_CP009476,0,2878,0
NZ_CP009476,1,1166,0
NZ_CP015018,0,4231,0
NZ_CP015018,1,2584,0
NZ_CP012122,0,2832,0
NZ_CP012122,1,1124,0
NC_018420,0,7712,0
NC_018420,1,4362,0
NZ_AP013072,0,3332,0
NZ_AP013072,1,1796,0
NC_015577,0,87234,2
NC_015577,1,85521,2
NZ_CP023584,0,2098,0
NC_022663,0,4494,0
NC_022663,1,6682,0
NZ_CP014791,0,11464,0
NZ_CP014791,1,9613,0
NZ_CP018929,0,899,0
NZ_CP015250,0,2397,0
NZ_CP015250,1,4108,0
NC_021003,0,1306,0
NC_021003,1,241,0
NC_022244,0,926,0
NC_022244,1,609,0
NZ_CP019734,0,2317,0
NZ_CP019734,1,555,0
NZ_CP017639,0,34355,1
NZ_CP017639,1,36690,1
NZ_CP007687,0,936,0
NZ_CP007687,1,2640,0
NZ_CP020367,0,2843,0
NZ_CP020367,1,4590,0
NZ_CP015185,0,566,0
NZ_CP015185,1,2985,0
NC_018508,0,4143,0
NC_018508,1,2431,0
NZ_CP013137,0,19235,0
NZ_CP013137,1,17369,0
NZ_CP013274,0,1150,0
NZ_CP013274,1,2863,0
NZ_CP006683,0,367,0
NZ_CP006683,1,1319,0
NZ_CP013714,0,19752,0
NZ_CP013714,1,17893,0
NZ_CP007462,0,1079,0
NZ_CP007462,1,2783,0
NZ_CP004350,0,4409,0
NZ_CP004350,1,1775,0
NZ_CP007739,0,30147,0
NZ_CP007739,1,31876,0
NZ_AP017971,0,806,0
NZ_AP017971,1,740,0
NZ_CP018948,0,43941,0
NZ_CP010528,0,1458,0
NZ_CP010528,1,3166,0
NZ_CP014159,0,4633,0
NZ_CP014159,1,6232,0
NZ_CP007287,0,5447,0
NZ_CP007287,1,3252,0
NZ_CP016398,0,9985,0
NZ_CP016398,1,8120,0
NC_022898,0,3283,0
NC_022898,1,1393,0
NZ_CP013862,0,3662,0
NZ_CP013862,1,1931,0
NZ_CP012475,0,4142,0
NZ_CP012475,1,2437,0
NZ_CP018858,0,32763,0
NZ_CP017463,0,10620,0
NZ_CP017463,1,12517,0
NC_021213,0,661,0
NC_021213,1,2212,0
NC_017068,0,1906,0
NC_017068,1,115,0
NZ_CP017234,0,2942,0
NZ_CP017234,1,4653,0
NC_015946,0,33149,3
NC_015946,1,31536,3
NZ_CP024232,0,32456,0
NC_011146,0,82147,1
NC_011146,1,80528,1
NZ_CP008747,0,14727,0
NZ_CP008747,1,13028,0
NZ_CP005986,0,30783,1
NZ_CP010889,0,585,0
NZ_CP010889,1,3003,0
NZ_CP014113,0,19722,0
NZ_CP014113,1,21579,0
NZ_CP017761,0,5527,0
NZ_CP017761,1,3787,0
NC_012469,0,12897,0
NC_012469,1,11351,0
NC_019952,0,10,0
NC_019952,1,2097,0
NC_022080,0,3097,0
NC_022080,1,4773,0
NZ_CP006949,0,525,0
NZ_CP019562,0,1135,0
NZ_CP019562,1,2683,0
NZ_CP019058,0,54016,3
NZ_CP019058,1,56044,3
NZ_CP020815,0,2460,0
NZ_CP020815,1,803,0
NZ_CP017685,0,14409,0
NZ_CP017685,1,12544,0
NZ_CP020985,0,477021,9
NZ_CP006860,0,329,0
NZ_CP006860,1,2033,0
NZ_CP007196,0,937,0
NZ_CP007196,1,2641,0
NZ_CP007662,0,35845,3
NC_022781,0,4143,0
NC_022781,1,2431,0
NZ_CP016092,0,29484,0
NZ_CP016092,1,27750,0
NZ_CP007032,0,2215,0
NZ_CP007032,1,567,0
NZ_CP017292,0,566,0
NZ_CP017292,1,2985,0
NZ_CP012691,0,2355,0
NZ_CP012691,1,644,0
NZ_CP009554,0,17429,0
NZ_CP009554,1,15564,0
NZ_CP013288,0,723,0
NZ_CP013288,1,982,0
NZ_CP012045,0,2676,0
NZ_CP012045,1,1128,0
NC_022568,0,938,0
NC_022568,1,2641,0
NZ_CP012015,0,15733,0
NZ_CP012015,1,13868,0
NZ_CP009679,0,3132,0
NZ_CP009679,1,1390,0
NZ_CP019230,0,4496,0
NZ_CP019230,1,2783,0
NZ_CP018931,0,25633,0
NZ_CP018931,1,23920,0
NZ_CP013352,0,7264,0
NZ_CP013352,1,9003,0
NZ_CP015589,0,4144,0
NZ_CP015589,1,2432,0
NZ_CP021011,0,1917,0
NZ_CP021011,1,3660,0
NZ_CP007208,0,16591,0
NZ_CP007208,1,14736,0
NZ_CP013672,0,2786,0
NZ_CP013672,1,1238,0
NZ_CP013621,0,25411,0
NZ_CP013621,1,23546,0
NZ_CP007460,0,969,0
NZ_CP007460,1,2673,0
NC_022112,0,1604,0
NC_022112,1,3499,0
NZ_CP016776,0,12064,0
NZ_CP016776,1,10370,0
NZ_CP011147,0,12848,0
NZ_CP011147,1,10983,0
NZ_CP014326,0,725,0
NZ_CP014326,1,823,0
NZ_CP021359,0,453353,11
NC_016641,0,1021,0
NC_016641,1,2966,0
NZ_CP018200,0,4049,0
NZ_CP018200,1,2433,0
NZ_CP018838,0,8180,0
NZ_CP018838,1,9727,0
NZ_CP024535,0,1519,0
NZ_AP014942,0,19040,0
NZ_AP014942,1,17175,0
NZ_CP021416,0,614,0
NZ_AP017373,0,2743,0
NZ_AP017373,1,1175,0
NZ_CP007626,0,1752,0
NZ_CP007626,1,3463,0
NZ_CP017115,0,7228,0
NZ_CP017115,1,5363,0
NZ_CP008836,0,330,0
NZ_CP008836,1,2034,0
NZ_CP017090,0,13227,0
NZ_CP017090,1,11362,0
NZ_CP014022,0,9484,0
NZ_CP014022,1,11320,0
NZ_CP012343,0,1109,0
NZ_CP012343,1,2818,0
NZ_CP015965,0,148756,2
NC_010516,0,36,0
NC_010516,1,1709,0
NZ_CP009628,0,2429,0
NZ_CP009628,1,4141,0
NZ_CP015408,0,1402,0
NZ_CP015408,1,3060,0
NZ_CP016315,0,3144,0
NZ_CP016315,1,4854,0
NZ_CP019615,0,330,0
NZ_CP019615,1,2035,0
NC_012925,0,1510,0
NC_012925,1,3061,0
NZ_AP018338,0,434,0
NZ_AP018338,1,1980,0
NZ_CP009246,0,2090,0
NZ_CP009246,1,202,0
NZ_CP012724,0,3203,0
NZ_CP012724,1,4914,0
NC_011999,0,2765,0
NC_011999,1,987,0
NC_017524,0,10,0
NC_017524,1,2098,0
NZ_CP016439,0,831,0
NZ_CP016439,1,731,0
NZ_CP016089,0,29482,0
NZ_CP016089,1,27748,0
NZ_CP020743,0,3053,0
NZ_CP020743,1,4765,0
NC_018531,0,57020,1
NC_018531,1,59218,1
NC_021837,0,330,0
NC_021837,1,2034,0
NC_020558,0,1046,0
NC_020558,1,2750,0
NZ_CP013847,0,23,0
NZ_CP013847,1,1768,0
NZ_CP015207,0,15889,0
NZ_CP015207,1,14201,0
NZ_CP021434,0,12244,0
NZ_CP021434,1,13853,0
NZ_CP017070,0,2582,0
NZ_CP017070,1,4330,0
NZ_CP019626,0,3955,0
NZ_CP019626,1,2339,0
NZ_CP021718,0,1446,0
NZ_CP007241,0,4976,0
NZ_CP007241,1,3428,0
NC_017214,0,634163,32
NC_017214,1,627829,32
NZ_CP012728,0,3203,0
NZ_CP012728,1,4914,0
NZ_CP014402,0,12926,0
NZ_CP014402,1,11061,0
NZ_CP013055,0,2780,0
NZ_CP013055,1,4492,0
NZ_CP015150,0,2510,0
NZ_CP015150,1,798,0
NZ_CP015500,0,46573,0
NZ_CP018624,0,221,0
NZ_CP018624,1,1535,0
NZ_CP024245,0,55206,1
NZ_CP007017,0,329,0
NZ_CP007017,1,2033,0
NZ_CP011101,0,3346,0
NZ_CP011101,1,1599,0
NZ_CP014148,0,101776,2
NZ_CP014148,1,100030,2
NC_021485,0,967,0
NC_021485,1,599,0
NZ_CP018218,0,5471,0
NZ_CP018218,1,3779,0
NZ_CP012805,0,189,0
NZ_CP012805,1,1346,0
NZ_CP014899,0,1882,0
NZ_CP014899,1,167,0
NZ_CP019563,0,12578,0
NZ_CP019563,1,10713,0
NZ_CP013841,0,23,0
NZ_CP013841,1,1768,0
NZ_CP014426,0,12952,0
NZ_CP014426,1,11087,0
NC_020376,0,2099,0
NC_020376,1,388,0
NZ_CP011882,0,1598,0
NZ_CP011882,1,3346,0
NC_021171,0,3448,0
NC_021171,1,1626,0
NZ_CP006742,0,3182,0
NZ_CP006742,1,5031,0
NZ_CP007454,0,16544,0
NZ_CP007454,1,14679,0
NZ_CP015399,0,6191,0
NZ_CP015399,1,4456,0
NZ_CP013146,0,585,0
NZ_CP013146,1,3175,0
NZ_CP011685,0,12669,0
NZ_CP011685,1,10804,0
NZ_CP016192,0,188,0
NZ_CP018766,0,20700,0
NZ_CP018766,1,18835,0
NZ_CP016852,0,3140,0
NZ_CP016852,1,1394,0
NC_018491,0,2865,0
NC_018491,1,1152,0
NZ_CP007007,0,329,0
NZ_CP007007,1,2033,0
NZ_CP016768,0,6344,0
NZ_CP016768,1,8062,0
NZ_CP015186,0,565,0
NZ_CP015186,1,2984,0
NZ_CP020082,0,4976,0
NZ_CP020082,1,3428,0
NZ_CP013939,0,831,0
NZ_CP013939,1,731,0
NZ_CP010852,0,134908,2
NZ_CP010852,1,133196,2
NZ_CP021507,0,3320,0
NZ_CP021507,1,1573,0
NZ_CP023576,0,2098,0
NZ_CP019590,0,12961,0
NZ_CP019590,1,11096,0
NZ_CP012978,0,15452,0
NZ_CP012978,1,13587,0
NZ_CP018874,0,2463,0
NZ_CP018874,1,650,0
NC_012658,0,27,0
NC_012658,1,1780,0
NZ_CP014332,0,1161,0
NZ_CP014332,1,706,0
NZ_CP008913,0,771,0
NZ_CP008913,1,1582,0
NZ_CP009720,0,2427,0
NZ_CP009720,1,4140,0
NC_020815,0,49624,0
NC_020815,1,51211,0
NZ_CP020992,0,404095,8
NZ_CP018184,0,1572,0
NZ_CP018184,1,3320,0
NC_015758,0,10,0
NC_015758,1,2098,0
NZ_CP009211,0,16180,0
NZ_CP009211,1,13756,0
NZ_CP021689,0,1664,0
NZ_CP013242,0,49,0
NZ_CP013242,1,1703,0
NC_021826,0,33206,1
NC_021826,1,34911,1
NC_017195,0,3325,0
NC_017195,1,1436,0
NC_018720,0,1313,0
NC_018720,1,802,0
