RefSeq,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NZ_CP014030,4727498,False,0.5192945613091745,357.9349100589752,172489,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554396768090093,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663190304270279,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011243,4109711,True,0.6770373877871217,324.8302731513977,4105985,3480779,733706,nan,nan,nan,nan,nan,nan,nan,0.46280619806799456,0.44020265267877234,0.08360687113075149,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.32142857142857145,0.25,nan,nan,nan,nan,nan,nan,nan,0.9598471656325551,0.9991793866077455,0.0008206133922544767,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP009157,4228716,True,0.6752747169590013,354.3507876396179,3087965,2597,nan,nan,nan,nan,nan,nan,nan,nan,0.16688721726577818,0.4997794494008885,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.0006616517973345726,0.9993383482026654,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023780,2863296,False,0.38036549487024746,225.9046130180359,4721,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017642,3963217,False,0.3902228921605857,314.65458130836487,19056,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015285,3181617,False,0.6745403359360979,271.65073132514954,3154397,2845245,2508520,830004,1255491,nan,nan,nan,nan,nan,0.5036597652314493,0.2630527200922621,0.1433405445651523,0.01807936520333332,0.26375692161104647,nan,nan,nan,nan,nan,0.5217391304347826,0.30434782608695654,0.08695652173913043,0.043478260869565216,0.043478260869565216,nan,nan,nan,nan,nan,0.9892401652595653,0.4848103341898298,0.3430651119563265,0.010759834740434737,0.7477925039635742,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_CP013096,4106294,True,0.6770555152651028,333.93035864830017,4102569,3478500,732505,nan,nan,nan,nan,nan,nan,nan,0.4623121366662554,0.44020262955404305,0.08360689425548078,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.32142857142857145,0.25,nan,nan,nan,nan,nan,nan,nan,0.9583649814273377,0.9991793172335577,0.0008206827664423155,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP010423,4094629,False,0.4537622334038078,318.1963939666748,2610,3721652,nan,nan,nan,nan,nan,nan,nan,nan,0.6327804845255408,0.03388618214112594,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9983414535766222,0.0016585464233778158,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012914,3005726,False,0.682105754150578,251.61518788337708,10805,852412,1360845,nan,nan,nan,nan,nan,nan,nan,0.5714285714285715,0.21792713652723053,0.047619047619047616,nan,nan,nan,nan,nan,nan,nan,0.7142857142857143,0.14285714285714285,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,1.0,0.5109242667245488,0.0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP013890,4109522,True,0.6770376214070639,316.2984185218811,4105796,3480590,733552,nan,nan,nan,nan,nan,nan,nan,0.4628035169748501,0.4402025978846096,0.08360692592491421,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.32142857142857145,0.25,nan,nan,nan,nan,nan,nan,nan,0.9598391223531217,0.9991792222252573,0.0008207777747426537,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP013090,4111645,False,0.6770168630803486,337.5096206665039,70160,3150320,578082,2420309,nan,nan,nan,nan,nan,nan,0.4240232213004498,0.24757631687327986,0.34472664388863555,0.06082526354803506,nan,nan,nan,nan,nan,nan,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,nan,nan,nan,nan,nan,nan,0.9993423911740766,0.47000167789256686,0.7614526589386339,0.0006576088259233615,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_019396,3602424,False,0.5624709917544409,275.42312026023865,2371303,3600939,1136570,nan,nan,nan,nan,nan,nan,nan,0.18768431626351698,0.21437235390879916,0.3539823504031497,nan,nan,nan,nan,nan,nan,nan,0.5625,0.375,0.0625,nan,nan,nan,nan,nan,nan,nan,0.0005529487905509001,0.2681170617263975,0.9994470512094491,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_LT632616,3474638,False,0.38379796686733986,276.5458812713623,3473932,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013364,5371077,False,0.5061707363346308,396.0963981151581,4603808,5225355,nan,nan,nan,nan,nan,nan,nan,nan,0.6329972184890996,0.033669448177567125,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9989916554672986,0.0010083445327013774,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007173,4012933,False,0.4384157423012046,310.7987654209137,3211,2978505,nan,nan,nan,nan,nan,nan,nan,nan,0.6331041362276827,0.03356253043898406,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9993124086830479,0.0006875913169521741,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP005970,5787986,False,0.5933188159059127,431.37659192085266,3955865,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011750,5132068,True,0.5063052555032397,391.56576919555664,4530437,4983835,498200,nan,nan,nan,nan,nan,nan,nan,0.1365537516982545,0.46950685436235157,0.2564914561761311,nan,nan,nan,nan,nan,nan,nan,0.4090909090909091,0.4090909090909091,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,0.0005703460038544161,0.9994296539961456,0.5876561867102116,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP019952,4690783,False,0.617105928796962,369.15014243125916,13598,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023804,2870397,False,0.3803118523326216,188.5829300880432,4920,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016176,4522699,False,0.43426723732886047,326.79493403434753,3304456,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013222,4879815,False,0.523153439218495,391.9127674102783,3216155,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554522371239508,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663567113718523,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019041,3378307,False,0.38636689915984546,272.50099658966064,275834,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017082,4090879,False,0.3907189628439267,276.213830947876,1223303,2283431,nan,nan,nan,nan,nan,nan,nan,nan,0.5639051804952963,0.10276148617137044,nan,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.3076923076923077,nan,nan,nan,nan,nan,nan,nan,nan,0.9994078491781964,0.0005921508218036386,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007275,5002781,False,0.5074651478847465,399.94030714035034,3267036,3715934,4560819,nan,nan,nan,nan,nan,nan,nan,0.5639409216089146,0.0770847194167264,0.2432697354070378,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,0.9995150725190516,0.0004849274809484161,0.6528861292980366,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP011746,4104353,True,0.6770752905512757,315.90023469924927,40526,598956,3340783,nan,nan,nan,nan,nan,nan,nan,0.4688746346474948,0.4290645156261274,0.08668092090806077,nan,nan,nan,nan,nan,nan,nan,0.4074074074074074,0.3333333333333333,0.25925925925925924,nan,nan,nan,nan,nan,nan,nan,0.9992164965350769,0.9538602135450489,0.0007835034649230632,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP016448,3937190,True,0.6502200808190614,315.5053424835205,1992230,2379854,3012290,nan,nan,nan,nan,nan,nan,nan,0.49974127816608344,0.35749386622008733,0.021092055167249952,nan,nan,nan,nan,nan,nan,nan,0.5,0.4375,0.0625,nan,nan,nan,nan,nan,nan,nan,0.9992238344982501,0.6349815986602622,0.0007761655017498592,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP021428,4070270,False,0.3897726686436035,298.0145688056946,1319984,2009497,4067739,nan,nan,nan,nan,nan,nan,nan,0.5831572054235109,0.05573168346537805,0.1844197455770903,nan,nan,nan,nan,nan,nan,nan,0.75,0.16666666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,0.9994716162705325,0.0005283837294675076,0.4699259033979375,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP017751,4181780,False,0.6809937395080564,343.8788380622864,185828,3095755,nan,nan,nan,nan,nan,nan,nan,nan,0.64557988999748,0.02108677666918668,nan,nan,nan,nan,nan,nan,nan,nan,0.9375,0.0625,nan,nan,nan,nan,nan,nan,nan,nan,0.9992396699924398,0.0007603300075600394,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018051,1854333,False,0.32261842937595353,132.82457566261292,1853964,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011100,4908265,False,0.611469429625336,343.39381670951843,35168,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013726,2342914,False,0.45318138011040954,173.90233516693115,482755,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014699,2241302,False,0.4197172000917324,167.12524509429932,2088530,27,nan,nan,nan,nan,nan,nan,nan,nan,0.5317927967241007,0.13487386994256598,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan,0.9953783901723021,0.004621609827697881,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_011283,5641239,False,0.57286103283339,448.1437568664551,5605401,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554515461286773,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663546383860319,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015964,2086875,False,0.39571847858640313,170.4214804172516,589701,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016811,3359001,True,0.38172420907287613,261.75746631622314,3358149,282350,nan,nan,nan,nan,nan,nan,nan,nan,0.632589097148106,0.03407756951856072,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.997767291444318,0.002232708555682139,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017421,4495402,True,0.6355700780486373,359.664897441864,4130828,702438,2890159,1485045,2502324,nan,nan,nan,nan,nan,0.13060104734139835,0.22802148020895477,0.4201235903397611,0.08443709499610123,0.1542619814148741,nan,nan,nan,nan,nan,0.391304347826087,0.2608695652173913,0.2608695652173913,0.043478260869565216,0.043478260869565216,nan,nan,nan,nan,nan,0.0004987941981080546,0.423194875409473,0.9995012058018921,0.2098330241187385,0.4193076833750571,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_CP009789,4558660,False,0.5080473209232538,338.47119331359863,3899131,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011703,4106294,True,0.6770572199652534,316.87942457199097,3740436,70129,3319760,577025,nan,nan,nan,nan,nan,nan,0.1202397163217563,0.2861423755393617,0.26661252344927094,0.3597602836782437,nan,nan,nan,nan,nan,nan,0.36,0.28,0.28,0.08,nan,nan,nan,nan,nan,nan,0.0007191489652689231,0.5784271266180852,0.5198375703478129,0.9992808510347312,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP007291,4685849,False,0.5216529597944791,367.8090269565582,3956997,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554489373606636,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663468120819909,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011748,4107604,False,0.6770569899143151,313.16236567497253,65042,598954,3343899,nan,nan,nan,nan,nan,nan,nan,0.468882391257035,0.41967641008011697,0.08667316429852051,nan,nan,nan,nan,nan,nan,nan,0.4074074074074074,0.3333333333333333,0.25925925925925924,nan,nan,nan,nan,nan,nan,nan,0.9992397663636977,0.9256958969070177,0.0007602336363022877,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP010235,5399183,False,0.5087458602533013,405.1565172672272,81891,4906507,3964042,3452691,nan,nan,nan,nan,nan,nan,0.49323011300696,0.2040838362552815,0.04010322032637333,0.25220085279533294,nan,nan,nan,nan,nan,nan,0.48,0.36,0.12,0.04,nan,nan,nan,nan,nan,nan,0.9996903390208801,0.25225150876584457,0.0003096609791199967,0.7166025583859987,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP014017,5284740,False,0.5533116104103513,422.68457865715027,2644283,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011255,4111065,False,0.6770598372927696,305.31985664367676,3481074,70146,707539,nan,nan,nan,nan,nan,nan,nan,0.4059233745217798,0.453050557686456,0.09361610898021062,nan,nan,nan,nan,nan,nan,nan,0.36,0.36,0.28,nan,nan,nan,nan,nan,nan,nan,0.8577701235653393,0.9991516730593681,0.0008483269406318605,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP007530,4694375,False,0.522091226201571,369.8414669036865,3660769,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554534958773989,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663604876321967,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009110,7237391,True,0.715271981298233,584.7638025283813,7089735,724709,4066516,nan,nan,nan,nan,nan,nan,nan,0.5488146154779053,0.3289936108558977,0.05902852177699668,nan,nan,nan,nan,nan,nan,nan,0.6470588235294118,0.17647058823529413,0.17647058823529413,nan,nan,nan,nan,nan,nan,nan,0.9993850229043041,0.8105102443323988,0.0006149770956959122,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP015724,4791723,False,0.5208295638124324,376.18002939224243,3551,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554532554580974,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663597663742922,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008841,5865090,False,0.5612878915754064,476.3202311992645,1085457,5861999,nan,nan,nan,nan,nan,nan,nan,nan,0.5221305651886733,0.1875628343655887,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.6663916955660198,0.4626885030967661,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_015497,5052309,False,0.44174891124038534,399.40508913993835,9473,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021474,1785266,False,0.3723859637723454,146.0316743850708,6549,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015565,2337801,False,0.40389622555555416,181.55286264419556,2336489,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019695,6315792,True,0.4444026972389211,483.61824464797974,6281925,1025991,5471309,1518816,4476914,2508867,3785885,nan,nan,nan,0.4179953874013562,0.10723856877032123,0.06533794593197711,0.25527962160187856,0.24762476116640983,0.12040953364203394,0.1588980584356312,nan,nan,nan,0.275,0.25,0.175,0.125,0.075,0.075,0.025,nan,nan,nan,0.9789861622040686,0.07171570631096369,0.021013837795931356,0.6408388648056357,0.6678742834992295,0.2862286009261018,0.4516941753068936,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NZ_CP025050,6638559,False,0.6595838042563152,533.7479803562164,6553018,524287,nan,nan,nan,nan,nan,nan,nan,nan,0.5203167945405823,0.14634987212608438,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan,0.9984503836217469,0.001549616378253127,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011994,3550080,False,0.6295367991707229,250.90876865386963,1127016,1435657,3547099,2348818,nan,nan,nan,nan,nan,nan,0.5275686503391951,0.13206520361928073,0.27680387061510175,0.027986905216360405,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,nan,nan,nan,nan,nan,nan,0.9993726176842521,0.14619561085784216,0.7470782785119718,0.000627382315747882,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP012126,4612363,False,0.5082602995471085,347.809458732605,3904729,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT632614,3530817,False,0.383845721825855,279.7347550392151,3530193,2357999,nan,nan,nan,nan,nan,nan,nan,nan,0.6331566445493214,0.03351002211734519,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9994699336479643,0.0005300663520355631,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015498,2191149,False,0.37068862044525497,184.7938437461853,2182324,1994934,nan,nan,nan,nan,nan,nan,nan,nan,0.6320851253151417,0.03458154135152503,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9962553759454249,0.0037446240545750964,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025115,4360928,False,0.4388749367107185,332.5200996398926,3205,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011752,4103226,True,0.6770950466779067,309.1423063278198,3474292,45306,733524,nan,nan,nan,nan,nan,nan,nan,0.42689187587744076,0.4484443454496254,0.09001719301191301,nan,nan,nan,nan,nan,nan,nan,0.38461538461538464,0.34615384615384615,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan,0.8960602430169378,0.9991791901950301,0.000820809804969791,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP013975,3205229,False,0.39732137703733494,253.19731903076172,1253,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023054,3239943,False,0.44710570525469123,256.0267472267151,3231623,2402452,1117725,nan,nan,nan,nan,nan,nan,nan,0.5474798857550182,0.15971028473146956,0.04781499817148029,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,0.9995825144079113,0.2648451399086944,0.0005878516572980219,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP007246,4654156,False,0.5217468000642866,368.78478837013245,3945871,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554516521143895,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663549563431685,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015412,1321096,False,0.40934723895916725,108.51236510276794,4020,653891,nan,nan,nan,nan,nan,nan,nan,nan,0.27272727272727276,0.06060606060606061,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019208,3009007,True,0.37773690789021097,227.51741099357605,2230901,2997060,nan,nan,nan,nan,nan,nan,nan,nan,0.19479135685124513,0.4718753098154216,nan,nan,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan,0.0010407372204019882,0.998959262779598,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
