RefSeq,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NZ_CP018260,3267348,False,0.39555260106973605,259,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012675,3794983,False,0.3878309863311641,3708746,1322212,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_011751,5202090,False,0.5071632747607212,4414352,3077608,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011755,4106503,True,0.6770546618375781,40526,598956,3342970,nan,nan,nan,nan,nan,nan,nan,0.4074074074074074,0.3333333333333333,0.25925925925925924,nan,nan,nan,nan,nan,nan,nan
NZ_CP015863,3253249,False,0.45398523137946095,26711,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015376,1545197,True,0.41747039374267486,686796,114,279469,918224,nan,nan,nan,nan,nan,nan,0.45,0.45,0.05,0.05,nan,nan,nan,nan,nan,nan
NZ_CP011186,4109528,True,0.6770388229499835,3480596,4105798,732472,nan,nan,nan,nan,nan,nan,nan,0.32142857142857145,0.42857142857142855,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP007475,1176890,False,0.3010476765033266,1169887,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT853885,4232644,False,0.6229718350988177,125118,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012080,4102205,True,0.6771060929426979,3473270,45305,733553,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP017085,4131426,False,0.390542151789721,289770,4128424,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020038,6878829,True,0.4097281673959332,11848,1774681,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010822,2158963,False,0.6809667419034046,2143011,224131,1515643,1637028,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP012998,2937102,False,0.4782234324854908,2700100,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015928,3408562,False,0.3832563409437763,422,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008805,5523849,False,0.5049998651302742,4775823,3378443,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017121,4107375,True,0.6770494537265285,3741516,577033,70172,3320879,nan,nan,nan,nan,nan,nan,0.08,0.36,0.28,0.28,nan,nan,nan,nan,nan,nan
NZ_CP013253,4579074,False,0.5076952239688636,4075273,16424,2138759,nan,nan,nan,nan,nan,nan,nan,0.6,0.3333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan
NZ_CP003709,2011869,True,0.4623636031968284,160451,1426149,2011779,1811900,763955,nan,nan,nan,nan,nan,0.3181818181818182,0.4090909090909091,0.13636363636363635,0.09090909090909091,0.045454545454545456,nan,nan,nan,nan,nan
NZ_CP012746,3575012,False,0.6325033314573489,814818,3572068,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP005188,3351250,False,0.623170160387915,3205964,355533,1853302,2433872,nan,nan,nan,nan,nan,nan,0.3225806451612903,0.2903225806451613,0.2903225806451613,0.0967741935483871,nan,nan,nan,nan,nan,nan
NZ_CP020351,6009235,False,0.5814350745144765,73751,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013887,4107419,True,0.6770580259768969,3478489,4103696,732472,1114186,nan,nan,nan,nan,nan,nan,0.3103448275862069,0.41379310344827586,0.2413793103448276,0.034482758620689655,nan,nan,nan,nan,nan,nan
NZ_CP012693,5704396,False,0.5061855803839705,8923,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010518,5582097,False,0.6264493433202611,3961744,3015612,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012253,4329295,False,0.5698599887510553,4157003,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020581,3932204,False,0.39072108161224595,2408133,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010875,2029669,False,0.3538049800238364,2028876,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018664,4004792,False,0.38956030675251047,1531100,4004089,3657232,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.2857142857142857,0.07142857142857142,nan,nan,nan,nan,nan,nan,nan
NZ_CP010250,4106823,True,0.6770179771565514,3775819,70177,579134,3351492,nan,nan,nan,nan,nan,nan,0.038461538461538464,0.34615384615384615,0.34615384615384615,0.2692307692307692,nan,nan,nan,nan,nan,nan
NZ_CP011192,4103252,True,0.6770966053267018,3474318,45305,733553,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP007483,4731596,False,0.5216966959985595,4728959,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013085,4105094,True,0.6770724373181223,3475111,45311,666756,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP016300,3990003,False,0.3903676262900053,3981112,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015941,3397139,False,0.38306675116914557,422,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010449,1950469,True,0.3832288541884029,2906,1114334,1778433,1598722,nan,nan,nan,nan,nan,nan,0.5625,0.25,0.125,0.0625,nan,nan,nan,nan,nan,nan
NZ_CP014782,6353406,False,0.4430407878860567,6341990,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016962,4103239,True,0.677096800844406,3474305,45296,733522,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP012199,4679853,False,0.6618569002060535,4032,3859177,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007261,4678418,False,0.521701139145754,3954157,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017125,1016707,True,0.23672208414026855,5499,431500,896713,270321,637079,89912,nan,nan,nan,nan,0.28125,0.28125,0.15625,0.15625,0.09375,0.03125,nan,nan,nan,nan
NZ_CP012679,6500439,False,0.663437500144221,6481831,1132706,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013106,4757486,False,0.58529231615185,114,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011762,4105464,True,0.6770654912575046,43499,600005,3341961,nan,nan,nan,nan,nan,nan,nan,0.4074074074074074,0.3333333333333333,0.25925925925925924,nan,nan,nan,nan,nan,nan,nan
NZ_CP013301,2996195,False,0.4772102616818999,2995994,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012202,4652873,False,0.4474850269929998,3501,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021376,2902896,False,0.4705297744045946,2233335,640,252199,nan,nan,nan,nan,nan,nan,nan,0.5,0.3333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan
NZ_CP021425,6379281,False,0.47796640405086405,6378105,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013821,3187449,False,0.3972691014036617,1809,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011167,4105364,True,0.6770778425494061,3476429,45311,735651,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP017648,4006639,False,0.39074446187939565,4006474,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010263,4105348,True,0.677076827591717,3477463,24069,734638,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP012087,4107443,True,0.6770574783387134,3478511,4103705,733554,nan,nan,nan,nan,nan,nan,nan,0.32142857142857145,0.42857142857142855,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP011722,4109544,True,0.6770374036632775,3480610,46039,734637,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP011170,4106400,True,0.677065799727255,3476417,45293,734641,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_LN614827,4181563,False,0.38290419156664623,22003,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009265,1888898,False,0.453202872786143,1641532,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011759,4107434,True,0.6770577445675329,3480600,4103794,732541,nan,nan,nan,nan,nan,nan,nan,0.32142857142857145,0.42857142857142855,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP015115,3949527,False,0.665997219413869,1957,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016554,3984240,False,0.6671510752364316,3982600,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011958,5008292,False,0.6392464736481019,4780472,903319,nan,nan,nan,nan,nan,nan,nan,nan,0.8888888888888888,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016874,3363658,False,0.3838579903188731,1841080,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024159,5742165,False,0.6441913459470426,5740962,4719798,998513,nan,nan,nan,nan,nan,nan,nan,0.6875,0.25,0.0625,nan,nan,nan,nan,nan,nan,nan
NZ_CP011733,4107435,True,0.6770587970351326,3478503,4103709,732504,nan,nan,nan,nan,nan,nan,nan,0.32142857142857145,0.42857142857142855,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP015343,3436178,False,0.3834181465570177,3435995,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025582,3039280,False,0.4641655260456424,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011929,4768422,False,0.5692438714526524,1978607,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012480,2074179,False,0.3572743721732792,1049,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013890,4109522,True,0.6770376214070639,3480590,4105796,733552,nan,nan,nan,nan,nan,nan,nan,0.32142857142857145,0.42857142857142855,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP012125,4614223,False,0.5082725737355996,3906596,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013685,4846742,False,0.5221235213262847,483946,4842936,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018093,1922599,False,0.32196625505370596,47784,1578628,1749835,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan
NZ_CP013872,4090785,True,0.6771956971583694,5106,3499879,770534,nan,nan,nan,nan,nan,nan,nan,0.36,0.36,0.28,nan,nan,nan,nan,nan,nan,nan
NZ_CP019959,3567557,False,0.4565863979187999,1848759,205,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015001,6721480,False,0.6614580419788499,6696775,1728373,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006745,1518636,True,0.34531052865861206,716901,575073,1517148,nan,nan,nan,nan,nan,nan,nan,0.4375,0.375,0.1875,nan,nan,nan,nan,nan,nan,nan
NZ_CP016162,5340293,False,0.6253821653605898,5334742,4395123,nan,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.3076923076923077,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015600,6441449,False,0.598465190052735,2119,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011752,4103226,True,0.6770950466779067,3474292,45306,733524,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP017353,6866790,False,0.661645106374303,2678820,2083559,6866268,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan
NZ_CP012947,5025428,False,0.6372332863986908,4929301,617305,nan,nan,nan,nan,nan,nan,nan,nan,0.5714285714285714,0.42857142857142855,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015024,4798531,False,0.5208098061677626,4786036,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013975,3205229,False,0.39732137703733494,1253,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011729,4106397,True,0.6770672684594304,3477463,70175,734638,nan,nan,nan,nan,nan,nan,nan,0.36,0.36,0.28,nan,nan,nan,nan,nan,nan,nan
NZ_CP013869,4104277,True,0.677085878950178,3739468,578070,70173,3319902,nan,nan,nan,nan,nan,nan,0.08,0.36,0.28,0.28,nan,nan,nan,nan,nan,nan
NZ_CP019020,4913259,False,0.5065792379355536,4389701,11219,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015138,5009900,False,0.5075065370566278,1819162,5009303,1368046,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NZ_CP007292,4685847,False,0.5216700417235134,3957005,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012067,2414427,True,0.4233898974787807,792779,495154,1998032,nan,nan,nan,nan,nan,nan,nan,0.14285714285714285,0.7142857142857143,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan
NZ_CP007211,4667713,False,0.5218356398518932,4664837,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016966,4105336,True,0.6770946397566484,3476414,45258,733589,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NZ_CP017674,3508491,True,0.7047009668829135,2111852,582463,1381462,3492298,2893630,nan,nan,nan,nan,nan,0.46153846153846156,0.2692307692307692,0.11538461538461539,0.11538461538461539,0.038461538461538464,nan,nan,nan,nan,nan
NZ_CP023465,6270417,False,0.6680697631433443,31052,647199,2796503,4482551,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP012344,4752095,False,0.52183321250943,4714404,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013311,2951445,False,0.47794995332794615,126238,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011739,4109548,True,0.6770382046882042,3479563,4103843,734577,nan,nan,nan,nan,nan,nan,nan,0.34615384615384615,0.38461538461538464,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan
NC_014306,5100167,False,0.5519723177692024,2733,2828132,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_012967,4629812,False,0.5076940489160251,3830903,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012128,4134643,True,0.6770277385496161,27439,3413536,742722,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.32142857142857145,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP004403,1615277,True,0.3475663926373,1595890,1418812,1247619,1109630,393071,nan,nan,nan,nan,nan,0.16666666666666666,0.5,0.16666666666666666,0.1111111111111111,0.05555555555555555,nan,nan,nan,nan,nan
NZ_CP014664,4783492,False,0.5216088999417162,4780986,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011597,6217725,False,0.5491571274059242,3597425,4388,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014539,3977071,False,0.39082555981525097,3968176,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013075,4122649,True,0.6772410166376036,3493719,71177,704481,nan,nan,nan,nan,nan,nan,nan,0.36,0.36,0.28,nan,nan,nan,nan,nan,nan,nan
NZ_CP011702,4106491,True,0.6770539616426774,40526,598954,3342963,nan,nan,nan,nan,nan,nan,nan,0.4074074074074074,0.3333333333333333,0.25925925925925924,nan,nan,nan,nan,nan,nan,nan
NZ_CP015567,2462567,False,0.40396464339853494,2459252,1343080,1630688,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NZ_CP020814,4610863,False,0.3815886527099157,1012,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016868,3363654,False,0.3838572576132979,2871277,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013897,4107438,True,0.6770575721410768,3478507,4103703,733525,nan,nan,nan,nan,nan,nan,nan,0.32142857142857145,0.42857142857142855,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP010841,4104286,True,0.6770829323297646,3739476,578084,70191,3321986,nan,nan,nan,nan,nan,nan,0.08,0.36,0.28,0.28,nan,nan,nan,nan,nan,nan
NZ_CP014343,5715815,False,0.6443891203616632,9935,4692387,nan,nan,nan,nan,nan,nan,nan,nan,0.7333333333333333,0.26666666666666666,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT632614,3530817,False,0.383845721825855,3530193,2357999,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_017448,3843004,False,0.480491303157634,2205029,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013861,5101809,False,0.5863300644928103,5091427,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012037,1898140,True,0.3227069657664872,837534,654819,1184157,nan,nan,nan,nan,nan,nan,nan,0.38461538461538464,0.5384615384615384,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NZ_CP011183,4102661,True,0.6770576462447178,3737849,578085,70134,3319336,nan,nan,nan,nan,nan,nan,0.08,0.36,0.28,0.28,nan,nan,nan,nan,nan,nan
NZ_CP011961,4779952,False,0.6407660579018367,4671210,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014472,3868304,True,0.36977445412770044,2418064,1649195,3822967,316608,3188825,1263331,nan,nan,nan,nan,0.047619047619047616,0.42857142857142855,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.047619047619047616,nan,nan,nan,nan
NZ_LN854573,6374437,False,0.592257480935179,2943787,1305940,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012084,4104251,True,0.6770823714241648,3739441,24082,3122349,820301,nan,nan,nan,nan,nan,nan,0.07142857142857142,0.35714285714285715,0.32142857142857145,0.25,nan,nan,nan,nan,nan,nan
NZ_CP013677,4954304,True,0.6370939288344034,185845,4751793,nan,nan,nan,nan,nan,nan,nan,nan,0.35714285714285715,0.6428571428571429,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007507,4678926,False,0.5217312690989342,3950078,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017969,6723378,False,0.6617744830054179,6481159,1176761,nan,nan,nan,nan,nan,nan,nan,nan,0.9090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012573,3056296,True,0.7358544460353317,2930807,517295,1151506,1695052,2095495,873097,1430881,2328834,nan,nan,0.24444444444444444,0.2,0.2,0.15555555555555556,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.022222222222222223,nan,nan
NZ_CP017751,4181780,False,0.6809937395080564,185828,3095755,nan,nan,nan,nan,nan,nan,nan,nan,0.9375,0.0625,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014667,5116831,False,0.50430823296685,4227411,4973936,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011179,4103215,True,0.6770956432943436,3738409,577035,70172,3319870,nan,nan,nan,nan,nan,nan,0.08,0.36,0.28,0.28,nan,nan,nan,nan,nan,nan
NZ_CP010899,1463926,True,0.24971275870501652,1450457,895764,501216,1152614,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.047619047619047616,nan,nan,nan,nan,nan,nan
NZ_CP012349,4817791,False,0.5220384196823814,4793818,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019687,4289950,False,0.4416037482954347,3221157,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021749,5172197,False,0.5495200588840681,2535732,3550662,1618113,2032737,nan,nan,nan,nan,nan,nan,0.45,0.45,0.05,0.05,nan,nan,nan,nan,nan,nan
NZ_CP015951,3419817,False,0.38295470196212256,401,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013923,6226215,False,0.6787595674097345,5250,2156709,1613277,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NZ_CP010961,4111050,True,0.6770569562520524,3481061,951931,4093703,1321600,472045,nan,nan,nan,nan,nan,0.24324324324324326,0.24324324324324326,0.21621621621621623,0.16216216216216217,0.13513513513513514,nan,nan,nan,nan,nan
NZ_CP023299,5751088,False,0.6434606808311749,2707865,5750956,3763466,nan,nan,nan,nan,nan,nan,nan,0.7,0.2,0.1,nan,nan,nan,nan,nan,nan,nan
NZ_CP011379,2307542,False,0.4531445148127315,2306945,2039807,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009217,1851238,True,0.30772110339135217,1851174,912023,1595678,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.2857142857142857,0.07142857142857142,nan,nan,nan,nan,nan,nan,nan
NZ_CP012153,1862440,False,0.322969867485664,1862071,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011047,4511265,False,0.5671344955350661,962008,4490529,609629,2310106,nan,nan,nan,nan,nan,nan,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.07692307692307693,nan,nan,nan,nan,nan,nan
NZ_CP008849,4308833,False,0.44930286228312866,4511,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019008,4926149,False,0.5065549174415959,162571,1417196,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012352,2540008,False,0.601189445072614,2537760,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013924,4086879,False,0.39109623749565375,4086831,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013951,4105309,True,0.6770752213779767,3476384,4101574,732538,nan,nan,nan,nan,nan,nan,nan,0.32142857142857145,0.42857142857142855,0.25,nan,nan,nan,nan,nan,nan,nan
NZ_CP011039,3154175,False,0.4102648077548012,4208,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009450,5489680,False,0.591055762813133,836903,5484144,nan,nan,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT906452,3514598,True,0.3846169604603428,3513750,310453,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
