RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NZ_CP015208,1424506,0.5203775905471791,"(5.071563243865967, 0.09092020988464355, 5.8351051807403564)",676305,956375,453368,308949,1183910,182440,26647,1295804,nan,nan,0.5069444444444444,0.4287156088280295,0.37564194459922673,0.28254747968247224,0.1897076572938719,0.16018163488413217,0.15555555555555556,0.0785900384852064,nan,nan,0.25,0.05555555555555555,0.19444444444444445,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.2222222222222222,nan,nan,1.0,0.6298221525787414,0.656839444754009,0.43453940380938894,0.279584027288204,0.23980771421270883,0.0,0.10734878967087298,nan,nan,1.0,0.6350402827333766,0.656839444754009,0.43453940380938894,0.28480215744283915,0.23980771421270883,0.0,0.11256691982550819,nan,nan,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.4,nan,nan
NZ_CP010300,2872771,0.3274987807938746,"(9.32047152519226, 0.11519813537597656, 10.906189918518066)",13028,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013274,5327397,0.3540229872112028,"(17.765808582305908, 0.1372051239013672, 21.104288339614868)",5316464,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013246,4089027,0.281427831119726,"(12.607657670974731, 0.16854119300842285, 14.725375652313232)",4068434,2359342,nan,nan,nan,nan,nan,nan,nan,nan,0.627016129032258,0.37298387096774194,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.75,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.25806451612903225,0.7419354838709677,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017965,6585441,0.7273869737804954,"(18.719056606292725, 0.18429231643676758, 22.606777667999268)",3465597,2772184,4056085,2167438,127885,5230433,1041240,nan,nan,nan,0.6022727272727273,0.4574209782922969,0.4166042555430245,0.3831007978727796,0.2727272727272727,0.22814913139499132,0.1569180663053726,nan,nan,nan,0.4090909090909091,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,nan,nan,nan,1.0,0.8831905491928939,0.8027781952752644,0.6812066011362612,0.0,0.4105483244990865,0.30505873354642404,nan,nan,nan,1.0,0.8101297276126572,0.8181842814422883,0.62392386308213,0.0,0.45659365562633325,0.27715898622052093,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan
NC_018625,1168150,0.390552583144288,"(50.01232862472534, 0.08835983276367188, 51.55608367919922)",1166811,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020931,1038864,0.41328220055753206,"(37.799410820007324, 0.30671262741088867, 39.57157921791077)",716910,4,nan,nan,nan,nan,nan,nan,nan,nan,0.8116883116883117,0.18831168831168832,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.5714285714285714,nan,nan,nan,nan,nan,nan,nan,nan
NC_018619,1172064,0.39062201381494527,"(134.14304995536804, 0.5709850788116455, 149.57573294639587)",1171951,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018621,1157385,0.3901908180942383,"(146.485591173172, 0.8842599391937256, 171.4107518196106)",1157272,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014307,3417386,0.6643914383683903,"(195.80625534057617, 4.1848156452178955, 216.46471405029297)",3415700,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_009256,3652814,0.6648622130773699,"(269.6783273220062, 1.730518102645874, 286.2119219303131)",49736,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007516,2510659,0.592176396714966,"(250.67772030830383, 1.7055904865264893, 301.39196014404297)",309,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017430,1042354,0.4131149302444275,"(144.85373520851135, 0.6883533000946045, 165.12205243110657)",719820,9,nan,nan,nan,nan,nan,nan,nan,nan,0.787878787878788,0.2121212121212121,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan
NC_002937,3570858,0.6314261166363938,"(402.15195298194885, 1.4863979816436768, 459.0621280670166)",3543982,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017310,3532052,0.6313460277481758,"(387.0146234035492, 0.14252996444702148, 455.25741600990295)",33927,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015734,1877273,0.379037572052653,"(222.84138083457947, 1.4856693744659424, 265.6529905796051)",1853777,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008751,3462887,0.6301193195157682,"(362.32596468925476, 2.046097755432129, 475.89789295196533)",3462129,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT906445,2132142,0.3862932206203902,"(211.05703616142273, 1.6957635879516602, 228.69093680381775)",2541,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008782,4448856,0.6617247220409022,"(460.1750280857086, 1.4919261932373047, 585.6072297096252)",8103,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015740,4547930,0.6392842457997374,"(424.01898670196533, 1.2083864212036133, 515.7834010124207)",2981578,4532618,nan,nan,nan,nan,nan,nan,nan,nan,0.5875,0.4125,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.75,nan,nan,nan,nan,nan,nan,nan,nan
NC_014355,4317083,0.5902659272476346,"(607.2023634910583, 0.19686150550842285, 677.5371725559235)",3389,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006711,2244624,0.5886732031734491,"(252.02770280838013, 0.6803531646728516, 264.8381106853485)",1357757,816433,603486,1834130,2204699,404260,208762,nan,nan,nan,0.5538095238095239,0.4983521927796034,0.3764464964205678,0.25067357960420295,0.23904761904761904,0.225022071000308,0.17341755228980094,nan,nan,nan,0.09523809523809523,0.47619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285,nan,nan,nan,1.0,0.9151051665875586,0.6636747262504398,0.4375376353988821,0.0,0.42844492302896775,0.19761683798890597,nan,nan,nan,1.0,0.9106845569118074,0.6592541165746887,0.4375376353988821,0.0,0.4240243133532166,0.19319622831315486,nan,nan,nan,0.12,0.12,0.04,0.08,0.48,0.0,0.16,nan,nan,nan
NC_007577,1709204,0.31210493305655734,"(211.25351572036743, 0.10771465301513672, 214.23031163215637)",1169053,983787,1684388,326284,nan,nan,nan,nan,nan,nan,0.5112712836822209,0.45456651396466347,0.4250958420618212,0.24392109502446913,nan,nan,nan,nan,nan,nan,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.21428571428571427,nan,nan,nan,nan,nan,nan,0.7355613252050739,1.0,0.0,0.4280653324788289,nan,nan,nan,nan,nan,nan,1.0,0.5801708177634158,0.7956214634853803,0.0,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP025438,3030421,0.38019007920021675,"(231.57846641540527, 0.6833999156951904, 282.3571481704712)",3029433,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020912,6421010,0.6642341313905444,"(512.4266672134399, 5.381179094314575, 638.6929304599762)",2777288,6402502,1695670,nan,nan,nan,nan,nan,nan,nan,0.5227272727272727,0.43787878787878787,0.3430872130435098,nan,nan,nan,nan,nan,nan,nan,0.09090909090909091,0.09090909090909091,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.6075792257002305,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.6071938688980512,nan,nan,nan,nan,nan,nan,nan,0.0,0.9333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan
NC_009937,5369772,0.6731902211118088,"(552.4144115447998, 2.348423719406128, 613.6398370265961)",4375620,5366553,2518501,988178,1484832,nan,nan,nan,nan,nan,0.6360294117647058,0.4449113320893816,0.38752092087580997,0.07720588235294118,0.06430007181392369,nan,nan,nan,nan,nan,0.29411764705882354,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,nan,nan,nan,nan,nan,1.0,0.5001167818258221,0.621434181712521,0.0,0.09999248358874839,nan,nan,nan,nan,nan,1.0,0.5001167818258221,0.6198259723789542,0.0,0.09838427425518166,nan,nan,nan,nan,nan,0.25,0.25,0.25,0.25,0.0,nan,nan,nan,nan,nan
NZ_LT906444,2814137,0.3635199707761207,"(101.75236797332764, 0.2124783992767334, 105.53141379356384)",952565,2811302,nan,nan,nan,nan,nan,nan,nan,nan,0.5875,0.4125,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.75,nan,nan,nan,nan,nan,nan,nan,nan
NC_016944,3007450,0.47656652645929276,"(347.2870469093323, 1.668013095855713, 390.93971610069275)",3007249,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021903,4065429,0.4382504281835939,"(373.68229508399963, 0.28916096687316895, 443.4373550415039)",3037,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021921,4147173,0.43784983168052066,"(368.3672857284546, 5.235109329223633, 437.6009290218353)",4045,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002944,4829781,0.6929860794930454,"(324.54259634017944, 1.2194948196411133, 395.8218536376953)",2334526,4829228,3875889,nan,nan,nan,nan,nan,nan,nan,0.513157894736842,0.3684210526315789,0.32295560870217493,nan,nan,nan,nan,nan,nan,nan,0.05263157894736842,0.47368421052631576,0.47368421052631576,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.4087296415262274,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.40940858275615655,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
NC_010943,4851126,0.6632404518043852,"(343.14759588241577, 2.7289037704467773, 414.30770611763)",36502,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010531,1560469,0.4555739332213585,"(190.06264352798462, 1.2360632419586182, 200.65383672714233)",80,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006696,2750603,0.5210373870747614,"(356.1440312862396, 1.7600300312042236, 389.1861004829407)",1582602,1346318,1827683,845253,161735,2692073,nan,nan,nan,nan,0.5625000000000001,0.5401349705016413,0.4599292575212354,0.27881046317499353,0.17708333333333331,0.1140725172684783,nan,nan,nan,nan,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.375,0.375,nan,nan,nan,nan,1.0,0.8313934731356247,0.8156918483758042,0.45457779181566255,0.0,0.16564503453695661,nan,nan,nan,nan,1.0,0.8291464088709405,0.8156918483758042,0.4523307275509782,0.0,0.16564503453695661,nan,nan,nan,nan,0.20833333333333334,0.125,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,nan,nan,nan,nan
NZ_CP010337,4401829,0.6557092517678447,"(393.5354962348938, 2.8289334774017334, 451.0953998565674)",4401518,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_009443,2095698,0.4111336652513864,"(244.3187255859375, 1.497476577758789, 272.37289214134216)",2093980,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010995,4576573,0.5199123885929493,"(547.7324147224426, 0.2117156982421875, 577.2327468395233)",4558785,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018626,1161434,0.38959682599269524,"(35.076186418533325, 0.6851866245269775, 37.10386943817139)",1158817,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010831,2736403,0.48927076896202787,"(247.37301421165466, 0.2979915142059326, 259.47268438339233)",5435,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015856,5186898,0.595560390815474,"(489.8308484554291, 1.0748560428619385, 583.988166809082)",5168196,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008767,2194961,0.516236507163453,"(228.1896140575409, 0.3134031295776367, 238.15859246253967)",940207,7392,nan,nan,nan,nan,nan,nan,nan,nan,0.5375,0.4625,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,0.95,nan,nan,nan,nan,nan,nan,nan,nan
NC_018622,1140789,0.39030705941238913,"(123.90561318397522, 0.14338088035583496, 133.39081597328186)",1140676,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025400,1812305,0.3904552489785108,"(120.20024132728577, 0.706547737121582, 136.0451099872589)",1811454,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006869,2139957,0.5182379832865801,"(147.18562173843384, 0.7566561698913574, 151.08410835266113)",1282080,1052515,nan,nan,nan,nan,nan,nan,nan,nan,0.942391304347826,0.057608695652173914,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.8695652173913043,0.13043478260869565,nan,nan,nan,nan,nan,nan,nan,nan
NC_018620,1147152,0.39075728412625355,"(143.83117938041687, 0.8563070297241211, 162.44224643707275)",1147039,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010028,3531443,0.6741128201701118,"(461.8560745716095, 0.5782923698425293, 509.22668623924255)",1690241,1163734,2541481,3526881,842274,2869803,424960,3194992,nan,nan,0.5442583732057417,0.38958103240581404,0.3125859662863387,0.263755980861244,0.2545732712120844,0.21501258476677398,0.18318410791417034,0.13930330782459602,nan,nan,0.13157894736842105,0.18421052631578946,0.07894736842105263,0.07894736842105263,0.23684210526315788,0.23684210526315788,0.02631578947368421,0.02631578947368421,nan,nan,1.0,0.6873704074046804,0.5851113100935561,0.0,0.49649372611517917,0.39016010697549586,0.24870080825402405,0.19706921818108405,nan,nan,1.0,0.6867431959027863,0.5862851866307462,0.0,0.49548356925947434,0.3909428636705475,0.24719351813949947,0.19746458727997943,nan,nan,0.045454545454545456,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,nan,nan
NZ_AP012541,2995875,0.46592264363499813,"(102.50851845741272, 0.45389437675476074, 117.35712313652039)",550935,728,nan,nan,nan,nan,nan,nan,nan,nan,0.5704545454545454,0.42954545454545456,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_008786,5566749,0.6527908838713583,"(434.57231879234314, 0.7305128574371338, 462.1657671928406)",3038651,2340506,1601612,978177,4332143,4806580,7588,374080,nan,nan,0.5477642276422764,0.5169654927608022,0.48341561687807266,0.27659680928552094,0.24989206550213627,0.1803092762076569,0.09654471544715447,0.08478719399114262,nan,nan,0.21951219512195122,0.21951219512195122,0.17073170731707318,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.04878048780487805,nan,nan,1.0,0.9246804825313275,0.6318108401094752,0.38470477953344207,0.48730868092645696,0.2992597936142088,0.0,0.1452635709458589,nan,nan,1.0,0.92366929338993,0.6311199200857424,0.38428408362490185,0.4878693371796491,0.3000260917042238,0.0,0.14510471721383358,nan,nan,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,nan,nan
NC_021741,5238612,0.5535244832028026,"(521.8145568370819, 0.6327698230743408, 546.3589651584625)",5204273,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014623,10260756,0.6745864534737986,"(879.5800566673279, 1.5290229320526123, 967.2987010478973)",97069,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
