RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP007285,4685849,0.5216495452585006,"(345.49113416671753, 1.3021080493927002, 392.10666584968567)",3956997,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.888782270693997,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663468120819909,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0004050639460322,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013421,5063892,0.5047739959698982,"(383.7710454463959, 1.054337739944458, 432.54786944389343)",5019664,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015690,8663821,0.5838323529537371,"(573.2250528335571, 2.9874582290649414, 660.1765055656433)",8663580,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017287,1171667,0.3906229329664487,"(79.93896293640137, 0.45564746856689453, 90.76914620399475)",1171522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019949,998123,0.2570043972536451,"(72.89306092262268, 0.592571496963501, 81.84674763679504)",8567,137151,906630,252715,656921,534164,431847,792445,nan,nan,0.14957264957264957,0.11538461538461538,0.10256410256410257,0.09401709401709402,0.08974358974358976,0.04700854700854701,0.034188034188034185,0.034188034188034185,nan,nan,0.2564102564102564,0.23076923076923078,0.07692307692307693,0.1282051282051282,0.15384615384615385,0.10256410256410256,0.02564102564102564,0.02564102564102564,nan,nan,0,0,0,0,0,0,0,0,nan,nan,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.23076923076923078,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.07692307692307693,nan,nan,-1.0060564073817497,-1.0144761274625589,-1.0164083476406924,-1.0122639031001777,-1.0179346082130403,-1.0230570486214683,-0.999421450498688,-0.999421450498688,nan,nan
NZ_CP014477,4033345,0.3879482166787121,"(302.1411190032959, 2.489086389541626, 349.3749804496765)",1061691,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006803,1866970,0.3497512011440998,"(128.14844822883606, 0.46965861320495605, 142.46102094650269)",1486742,1518,nan,nan,nan,nan,nan,nan,nan,nan,0.8551009518975471,0.14489904810245305,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.125,nan,nan,nan,nan,nan,nan,nan,nan,0.9979951633849485,0.002004836615051464,nan,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.3076923076923077,nan,nan,nan,nan,nan,nan,nan,nan,1.0639217745791347,-1.0049622360796784,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP012544,2924929,0.479152485410757,"(250.57086968421936, 1.5916757583618164, 284.103661775589)",2920237,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025495,2865166,0.3279457455519157,"(208.42442083358765, 0.7571020126342773, 233.42102313041687)",1390131,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019973,6200534,0.6284365185321136,"(480.33445501327515, 1.7484278678894043, 546.258020401001)",15200,5554872,5034428,1112220,2809148,nan,nan,nan,nan,nan,0.5447805165375035,0.430625331298436,0.29164443411152113,0.21525373923120428,0.1731682014112145,nan,nan,nan,nan,nan,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.2692307692307692,nan,nan,nan,nan,nan,0.9997261649971257,0.7726452246645388,0.586471763873025,0.6072996792320744,0.00027383500287425644,nan,nan,nan,nan,nan,0.25,0.25,0.25,0.25,0.0,nan,nan,nan,nan,nan,-0.3655748223580817,-1.2589184872508783,-1.0222727844278987,-1.0849629148658417,-1.0058744663977004,nan,nan,nan,nan,nan
NZ_CP003915,4740516,0.5426468342264851,"(331.3110134601593, 0.02191925048828125, 386.5803668498993)",4725514,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0004439049960459,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015160,4392288,0.4335854115212846,"(371.3207368850708, 2.0088741779327393, 427.96322989463806)",3255316,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014501,6091620,0.40222551636510484,"(419.93732619285583, 1.5025269985198975, 468.4978096485138)",2182789,6018182,1268872,608468,3868171,5245729,3346870,4934199,5532160,4598448,0.3141678260048868,0.3098911294341091,0.26011838013958416,0.2278080647090641,0.19880813184953713,0.19369304233547066,0.1921585154812507,0.18823694685379969,0.17647224097144676,0.16470753508909383,0.30434782608695654,0.2826086956521739,0.13043478260869565,0.06521739130434782,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.5558027107512332,0.5558027107512332,0.5558027107512332,0.5294176338266241,0.41355994542073415,0.41355994542073415,0.41355994542073415,0.41355994542073415,0.41355994542073415,0.41355994542073415,0.08235294117647059,0.11764705882352941,0.11764705882352941,0.09411764705882353,0.09411764705882353,0.10588235294117647,0.058823529411764705,0.058823529411764705,0.1411764705882353,0.12941176470588237,-0.9600926503983382,-0.9909124782403618,-1.0213900549938595,-1.1702179691576626,-1.0726369974278507,-1.1725775135000172,-1.3093603663573967,-1.3093603663573967,-1.0972655052187585,-1.1199433197362803
NZ_CP021703,1974529,0.3507185764301259,"(152.45598649978638, 0.9119625091552734, 170.6280426979065)",51289,1788982,nan,nan,nan,nan,nan,nan,nan,nan,0.8619786696813417,0.13802133031865826,nan,nan,nan,nan,nan,nan,nan,nan,0.8888888888888888,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,nan,0.9970471201551364,0.0029528798448636984,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan,1.0688975779967285,-1.006715413763147,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008920,4285951,0.4154566862756947,"(312.08320593833923, 1.2918367385864258, 349.9786455631256)",1191088,4285343,nan,nan,nan,nan,nan,nan,nan,nan,0.7775982902233474,0.22240170977665266,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,0.9994615373367086,0.0005384626632913836,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,1.018364504021572,-1.056613152435859,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP005974,3856884,0.5072452269759733,"(300.6698191165924, 1.6740479469299316, 339.9106192588806)",335163,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016510,3162432,0.31464518446562645,"(254.20156741142273, 1.6067731380462646, 285.23915934562683)",1088395,676421,2013084,2908840,nan,nan,nan,nan,nan,nan,0.46812331907798627,0.34198436212484795,0.3375480444654415,0.16275051801335236,nan,nan,nan,nan,nan,nan,0.2857142857142857,0.21428571428571427,0.25,0.25,nan,nan,nan,nan,nan,nan,0.7436556715196732,0.43666737208882955,0.6376441333963245,0.11325155404005705,nan,nan,nan,nan,nan,nan,0.375,0.375,0.125,0.125,nan,nan,nan,nan,nan,nan,-0.7795624614321932,-1.1267057038166977,-1.051060843800216,-1.0037830543207358,nan,nan,nan,nan,nan,nan
NZ_CP010231,4664102,0.5073750531184781,"(317.7733247280121, 1.9658582210540771, 379.23338532447815)",3216090,4423518,nan,nan,nan,nan,nan,nan,nan,nan,0.8831601422152798,0.11683985778472013,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9994804266458396,0.0005195733541604186,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,1.0627821932797614,-1.0131030707386808,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT632616,3474638,0.38379796686733986,"(247.69404125213623, 1.4356954097747803, 278.86408042907715)",3473932,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016816,4605545,0.5344750729826763,"(352.75275206565857, 1.2368803024291992, 396.3800392150879)",80074,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007759,3179300,0.5146003837322681,"(244.21159553527832, 0.9092605113983154, 277.6809968948364)",18854,545686,1066526,nan,nan,nan,nan,nan,nan,nan,0.6823159944828454,0.32444488020039924,0.15895384678699584,nan,nan,nan,nan,nan,nan,nan,0.7142857142857143,0.14285714285714285,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,0.9993289358294887,0.49714416441072173,0.0006710641705113263,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,1.2951933298787344,-1.1447680256927706,-1.0029703406491715,nan,nan,nan,nan,nan,nan,nan
NC_020802,3052410,0.38616503025478227,"(244.8306176662445, 0.718635082244873, 270.4731900691986)",21533,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016622,2988332,0.6760503852985545,"(200.69355821609497, 1.187666416168213, 227.9126844406128)",2918041,2056007,768120,1555112,nan,nan,nan,nan,nan,nan,0.640491619400616,0.43402417398479104,0.1717233518513087,0.03375080484180814,nan,nan,nan,nan,nan,nan,0.6818181818181818,0.18181818181818182,0.045454545454545456,0.09090909090909091,nan,nan,nan,nan,nan,nan,0.9896566763836665,0.3702543401361913,0.4697155100993806,0.0103433236163335,nan,nan,nan,nan,nan,nan,0.25,0.75,0.0,0.0,nan,nan,nan,nan,nan,nan,1.1153583229671389,-1.805798192601089,-1.6279226990914717,-1.0362676040493577,nan,nan,nan,nan,nan,nan
NZ_CP012533,3423795,0.4194731285021446,"(257.625369310379, 1.180952548980713, 286.27034163475037)",13866,298403,nan,nan,nan,nan,nan,nan,nan,nan,0.8658158418911155,0.13418415810888462,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9974475256733463,0.002552474326653842,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan,1.063277876861707,-1.0073611706915822,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006715,2331707,0.58729977651566,"(179.01719617843628, 0.8096306324005127, 195.50447487831116)",2308954,1932714,1728545,1107966,nan,nan,nan,nan,nan,nan,0.7478267401316443,0.33346213355681603,0.21938277245001495,0.07117778475523362,nan,nan,nan,nan,nan,nan,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.15384615384615385,nan,nan,nan,nan,nan,nan,0.9991363289922177,0.651970111077688,0.46357818160343844,0.0008636710077822851,nan,nan,nan,nan,nan,nan,0.7058823529411765,0.11764705882352941,0.11764705882352941,0.058823529411764705,nan,nan,nan,nan,nan,nan,1.1863777483219833,-1.0452079735362938,-1.090095399345672,-1.0311425513110644,nan,nan,nan,nan,nan,nan
NZ_CP010254,4105331,0.67707792623786,"(292.6790134906769, 1.5400495529174805, 339.668913602829)",70160,3476399,733563,2388114,nan,nan,nan,nan,nan,nan,0.5647241764311816,0.48547003584696524,0.2569255822023538,0.09248695340034659,nan,nan,nan,nan,nan,nan,0.2903225806451613,0.2903225806451613,0.22580645161290322,0.1935483870967742,nan,nan,nan,nan,nan,nan,0.9038499486483832,0.9994208602290677,0.29497029499415817,0.0005791397709322688,nan,nan,nan,nan,nan,nan,0.5,0.16666666666666666,0.25,0.08333333333333333,nan,nan,nan,nan,nan,nan,0.07291743393831762,-1.1780802498720684,-1.2012036333757132,-1.0245556982355035,nan,nan,nan,nan,nan,nan
NC_018700,3679105,0.6274710833205358,"(268.49791526794434, 1.6908669471740723, 304.7346167564392)",3274836,359803,2627579,nan,nan,nan,nan,nan,nan,nan,0.7288443713244549,0.5521179498761423,0.0387911410329487,nan,nan,nan,nan,nan,nan,nan,0.7272727272727273,0.18181818181818182,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0.9592603867006374,0.9745356678102449,0.02546433218975519,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,0.0,nan,nan,nan,nan,nan,nan,nan,1.085737510556334,-0.1304365826975209,-1.0529714864003958,nan,nan,nan,nan,nan,nan,nan
NZ_LN865164,4835345,0.616819689184536,"(357.68376994132996, 0.7494564056396484, 402.87509417533875)",1992728,3739973,nan,nan,nan,nan,nan,nan,nan,nan,0.8998612714776,0.10013872852240004,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan,0.9995838144327999,0.00041618556720013355,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0052417326655254,-0.9986894466964324,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025399,1857468,0.3911792827655712,"(147.4149968624115, 0.6567490100860596, 163.88298058509827)",710,316154,nan,nan,nan,nan,nan,nan,nan,nan,0.8733507549852132,0.1266682658235517,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.997830042733417,0.002227019692877308,nan,nan,nan,nan,nan,nan,nan,nan,0.7222222222222222,0.2777777777777778,nan,nan,nan,nan,nan,nan,nan,nan,1.0662680325571925,-1.009999032079322,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010259,4105350,0.6770769849099346,"(301.70988368988037, 0.7304258346557617, 338.8696870803833)",45294,3476416,734600,nan,nan,nan,nan,nan,nan,nan,0.6087636796378607,0.5090507884745307,0.1809259015021593,nan,nan,nan,nan,nan,nan,nan,0.38461538461538464,0.34615384615384615,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan,0.8962211088436522,0.9991803374515639,0.0008196625484360176,nan,nan,nan,nan,nan,nan,nan,0.5454545454545454,0.18181818181818182,0.2727272727272727,nan,nan,nan,nan,nan,nan,nan,1.0007560872135093,-1.0000152440011307,-1.0141525821112802,nan,nan,nan,nan,nan,nan,nan
NZ_CP025435,4101557,0.681341256503323,"(295.86319375038147, 1.3139970302581787, 339.2645478248596)",632267,1022521,4099427,nan,nan,nan,nan,nan,nan,nan,0.9161533271732595,0.164323987760869,0.056068895048962814,nan,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,0.9984599815197782,0.4096386299492737,0.0015400184802217831,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,1.0076743344087324,-1.3576557856532512,-1.0349899525892576,nan,nan,nan,nan,nan,nan,nan
NZ_CP002190,3006992,0.432877772870696,"(231.83477354049683, 0.8457732200622559, 256.8815803527832)",2319,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021889,1038792,0.4132656008132523,"(78.03868341445923, 0.7911245822906494, 87.55977249145508)",9,716325,nan,nan,nan,nan,nan,nan,nan,nan,0.5060808013303001,0.3842163654064969,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.6697575555060518,0.0011339447043390294,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,-1.2022119623594927,1.006427702072954,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT906457,3348070,0.45376709567004275,"(256.5123875141144, 0.7755417823791504, 288.97324442863464)",23035,2716705,nan,nan,nan,nan,nan,nan,nan,nan,0.8663279824494058,0.13367201755059435,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9989839473482169,0.0010160526517830615,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan,1.056591799153348,-1.0073919305868637,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012871,4702949,0.5727880527728453,"(344.86924266815186, 1.5488862991333008, 385.9929552078247)",6654,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8887787668546915,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663363005640743,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0004010716108551,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021715,5521023,0.6795070406335927,"(381.68729066848755, 2.515545129776001, 443.5196633338928)",5370859,3483888,4012243,nan,nan,nan,nan,nan,nan,nan,0.6220543972811066,0.35572338049667124,0.11562994912251323,nan,nan,nan,nan,nan,nan,nan,0.8666666666666667,0.06666666666666667,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan,0.999496525176653,0.0005034748233470054,0.28022318070087304,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,0.513326595585581,-1.0122764428790996,-1.2403791193380878,nan,nan,nan,nan,nan,nan,nan
NZ_CP010350,3509795,0.4143082430740257,"(218.27131700515747, 1.9704101085662842, 267.9010708332062)",3503870,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016943,4875340,0.7294799952413575,"(362.0671021938324, 1.1846866607666016, 403.6500482559204)",9896,4125378,1291682,3278655,nan,nan,nan,nan,nan,nan,0.4918051370873096,0.3201734504825355,0.08091416865271052,0.016131370849198263,nan,nan,nan,nan,nan,nan,0.47619047619047616,0.42857142857142855,0.047619047619047616,0.047619047619047616,nan,nan,nan,nan,nan,nan,0.9992249350714527,0.5319489228761778,0.19512345833908395,0.0007750649285471756,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,-0.6113986764968269,-1.0152424957773016,-1.0091316206840313,-1.0061934625351237,nan,nan,nan,nan,nan,nan
NZ_CP008863,6897231,0.6596651612799397,"(468.52866530418396, 1.9189057350158691, 538.5320298671722)",3533343,2338900,nan,nan,nan,nan,nan,nan,nan,nan,0.9437509558431204,0.05624904415687954,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9994346857111795,0.000565314288820451,nan,nan,nan,nan,nan,nan,nan,nan,0.9318181818181818,0.06818181818181818,nan,nan,nan,nan,nan,nan,nan,nan,1.0143696795668804,-1.022583110090097,nan,nan,nan,nan,nan,nan,nan,nan
NC_014965,3194232,0.4666821320430075,"(261.94797444343567, 0.9059560298919678, 287.7561547756195)",1142,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017602,3460779,0.38268522780564723,"(278.41854190826416, 1.3753926753997803, 308.93135356903076)",3460066,2319531,nan,nan,nan,nan,nan,nan,nan,nan,0.7998181204042923,0.20018187959570766,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9994543612128771,0.0005456387871229929,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.999090185444433,-1.0545246023228012,nan,nan,nan,nan,nan,nan,nan,nan
NC_022657,9376071,0.7035507730263562,"(692.528861284256, 3.6889548301696777, 798.0324051380157)",9357045,992417,8533131,7535471,2777665,6498539,5740574,nan,nan,nan,0.6184216320749343,0.3706749891141016,0.34708692756290277,0.20762758701524286,0.14116982168693995,0.08752713681006602,0.04406792515146508,nan,nan,nan,0.23684210526315788,0.23684210526315788,0.07894736842105263,0.07894736842105263,0.18421052631578946,0.05263157894736842,0.13157894736842105,nan,nan,nan,0.9993751719140259,0.7323257192220041,0.7718372237914651,0.49631634500562827,0.2392989387450304,0.20994983148282964,0.0006248280859741939,nan,nan,nan,0.6190476190476191,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,nan,nan,nan,1.2194592232394692,-1.2518852097740885,-1.110696785922138,-1.297566536955089,-1.0643215577896976,-1.0154555159325591,-1.0318509394221573,nan,nan,nan
NZ_LT853882,4272102,0.6226141136143285,"(306.6964304447174, 2.153564453125, 346.5584886074066)",4180006,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021917,2613078,0.41837289204531974,"(210.2444887161255, 1.526376724243164, 243.40665078163147)",1272,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011586,4055148,0.3920231764660624,"(309.6654784679413, 1.37595796585083, 347.33865332603455)",32541,1065858,nan,nan,nan,nan,nan,nan,nan,nan,0.8464459880137665,0.15355401198623353,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9993379640412995,0.0006620359587006241,nan,nan,nan,nan,nan,nan,nan,nan,0.64,0.36,nan,nan,nan,nan,nan,nan,nan,nan,1.0349776138795042,-1.0039694500382845,nan,nan,nan,nan,nan,nan,nan,nan
